Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Time,Date,Username
MISS,DORIS82821,89368896-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Drama,00:46:47,25/02/2000,user_3769520
MR,BORIS122803,77212041-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Western,01:40:38,25/02/2000,user_1697065
MR,BORIS97938,5937994-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,13:19:17,25/02/2000,user_4718560
MRS,DORIS139150,72270226-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,21:25:24,25/02/2000,user_3391123
MISS,DORIS81552,43854162-Boris Road-Doris Town,UK,F,31-40,Family,Children,04:19:36,17/02/2000,user_4452944
MRS,DORIS114371,16341449-Boris Road-Doris Town,UK,F,31-40,Other,Adventure,21:20:35,24/02/2000,user_1970637
MISS,DORIS40317,10570117-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:37:45,16/02/2000,user_1713656
MR,BORIS153744,42824027-Boris Road-Doris Town,UK,M,71+,Family,Children,04:14:55,22/02/2000,user_4903729
MISS,DORIS155057,9743952-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,21:10:22,22/02/2000,user_2779531
MR,BORIS48239,28445395-Boris Road-Doris Town,USA,M,21-30,Family,Comedy,19:25:29,21/02/2000,user_118177
MR,BORIS79385,875780-Boris Road-Doris Town,UK,M,31-40,Family,Children,08:13:55,19/02/2000,user_3022727
MR,BORIS50810,55280653-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Western,13:53:59,14/02/2000,user_133139
MR,BORIS19073,84245081-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,00:14:56,27/02/2000,user_1598433
MRS,DORIS74760,48126024-Boris Road-Doris Town,UK,F,51-70,Myself,Sci-Fi,06:25:10,22/02/2000,user_1935317
MR,BORIS123453,17525707-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Adventure,14:51:54,17/02/2000,user_15757
MR,BORIS33812,50012154-Boris Road-Doris Town,UK,M,31-40,Friends,Adventure,19:50:19,22/02/2000,user_1414032
MR,BORIS64600,85892699-Boris Road-Doris Town,UK,M,31-40,Family,Children,05:32:20,25/02/2000,user_3320186
MR,BORIS96826,8992879-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,16:50:32,19/02/2000,user_1680203
MR,BORIS22908,94796812-Boris Road-Doris Town,OuterMongolia,M,31-40,Friends,Musical,04:59:31,20/02/2000,user_1285882
MR,BORIS36865,36905020-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,08:14:01,24/02/2000,user_2593853
MRS,DORIS125593,75739777-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,08:22:52,25/02/2000,user_3422537
MR,BORIS145206,83416897-Boris Road-Doris Town,UK,M,31-40,Family,Children,05:06:25,19/02/2000,user_3234153
MISS,DORIS97773,80341804-Boris Road-Doris Town,USA,F,21-30,Friends,Comedy,04:24:06,27/02/2000,user_2746975
MRS,DORIS60034,37884873-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,02:10:56,25/02/2000,user_2121111
MR,BORIS145809,60506386-Boris Road-Doris Town,USA,M,21-30,Friends,Musical,01:43:41,21/02/2000,user_4144822
MISS,DORIS21682,87171723-Boris Road-Doris Town,UK,F,31-40,Family,Children,07:01:44,26/02/2000,user_1930574
MR,BORIS68703,40936478-Boris Road-Doris Town,USA,M,51-70,Myself,Sci-Fi,22:04:34,19/02/2000,user_4227109
MISS,DORIS109325,14448373-Boris Road-Doris Town,USA,F,31-40,Family,Musical,14:37:27,20/02/2000,user_2830656
MR,BORIS85189,9515691-Boris Road-Doris Town,UK,M,31-40,Family,Children,19:47:39,23/02/2000,user_1608168
MR,BORIS70440,3908095-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Drama,16:55:45,19/02/2000,user_2881043
MR,BORIS125704,45878856-Boris Road-Doris Town,USA,M,51-70,Myself,Drama,16:18:11,20/02/2000,user_482241
MISS,DORIS125659,27886311-Boris Road-Doris Town,UK,F,31-40,Family,Children,05:37:22,27/02/2000,user_2093246
MR,BORIS149395,19313520-Boris Road-Doris Town,USA,M,51-70,Myself,Western,20:12:42,23/02/2000,user_70828
MR,BORIS148053,1879135-Boris Road-Doris Town,OuterMongolia,M,31-40,Other,Sci-Fi,15:15:20,19/02/2000,user_3404881
MRS,DORIS99978,78525369-Boris Road-Doris Town,UK,F,31-40,Family,Children,09:26:17,24/02/2000,user_4384981
MR,BORIS49983,29053077-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Children,18:51:51,18/02/2000,user_1486207
MR,BORIS19954,30800024-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,21:25:08,19/02/2000,user_3967911
MRS,DORIS148167,53242074-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,20:06:32,25/02/2000,user_3473359
MISS,DORIS129113,52925422-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Drama,19:06:15,18/02/2000,user_1460441
MR,BORIS17818,42208168-Boris Road-Doris Town,USA,M,71+,Other,Drama,00:09:06,24/02/2000,user_4150371
MISS,DORIS82421,46663229-Boris Road-Doris Town,UK,F,31-40,Friends,Drama,04:51:17,21/02/2000,user_2220607
MRS,DORIS85133,1329327-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,09:52:00,26/02/2000,user_3553843
MRS,DORIS98463,42427990-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,05:56:11,26/02/2000,user_3368919
MISS,DORIS87676,15405115-Boris Road-Doris Town,UK,F,31-40,Other,Adventure,00:42:15,18/02/2000,user_4668995
MR,BORIS52994,85112756-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Comedy,07:22:51,18/02/2000,user_2002725
MR,BORIS144318,73621938-Boris Road-Doris Town,UK,M,31-40,Family,Children,02:48:50,20/02/2000,user_2616315
MR,BORIS154275,50525143-Boris Road-Doris Town,USA,M,21-30,Family,Horror,10:16:47,23/02/2000,user_4177014
MISS,DORIS78215,5336076-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Comedy,21:04:53,27/02/2000,user_3201047
MR,BORIS145437,1650910-Boris Road-Doris Town,UK,M,31-40,Family,Children,12:11:46,27/02/2000,user_4363169
MR,BORIS91874,58557690-Boris Road-Doris Town,USA,M,71+,Myself,Musical,16:36:17,20/02/2000,user_4251219
MISS,DORIS15699,32153494-Boris Road-Doris Town,USA,F,21-30,Friends,Sci-Fi,10:17:09,23/02/2000,user_4241291
MISS,DORIS11998,9826676-Boris Road-Doris Town,UK,F,31-40,Family,Children,22:55:50,27/02/2000,user_3065823
MR,BORIS11824,59551-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,20:12:34,27/02/2000,user_1592830
MR,BORIS8608,57588326-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Children,03:52:14,22/02/2000,user_4163314
MISS,DORIS21974,89528563-Boris Road-Doris Town,USA,F,31-40,Other,Sci-Fi,16:44:52,21/02/2000,user_4888942
MR,BORIS144136,9326804-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Western,06:08:35,26/02/2000,user_406307
MRS,DORIS116938,15823974-Boris Road-Doris Town,UK,F,31-40,Family,Children,13:23:05,24/02/2000,user_4859459
MRS,DORIS134118,82756424-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,19:12:49,25/02/2000,user_1042314
MISS,DORIS32471,55200117-Boris Road-Doris Town,UK,F,31-40,Myself,Horror,19:11:08,24/02/2000,user_3118136
MR,BORIS98590,36733591-Boris Road-Doris Town,UK,M,51-70,Other,Children,11:32:03,22/02/2000,user_25154
MR,BORIS36641,55394276-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Children,23:07:09,27/02/2000,user_4646537
MR,BORIS65236,64555567-Boris Road-Doris Town,USA,M,21-30,Family,Horror,16:23:52,24/02/2000,user_4726561
MR,BORIS42701,3788314-Boris Road-Doris Town,UK,M,51-70,Family,Horror,10:06:40,23/02/2000,user_1049590
MISS,DORIS29367,42634324-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,06:42:59,18/02/2000,user_15040
MR,BORIS81637,53353903-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,14:36:31,25/02/2000,user_2454296
MRS,DORIS99168,30264740-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,00:28:55,24/02/2000,user_4354779
MRS,DORIS84267,32612793-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:24:48,24/02/2000,user_1942197
MISS,DORIS96670,92821222-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,03:32:01,27/02/2000,user_2262020
MR,BORIS46998,68907372-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Adventure,20:33:19,26/02/2000,user_2693872
MR,BORIS103245,36794219-Boris Road-Doris Town,UK,M,31-40,Family,Children,09:38:38,22/02/2000,user_2366751
MISS,DORIS22979,7264722-Boris Road-Doris Town,UK,F,31-40,Family,Children,06:52:56,23/02/2000,user_1465126
MRS,DORIS30760,11922365-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Adventure,14:23:05,25/02/2000,user_4894760
MISS,DORIS143861,69365018-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Horror,16:37:14,19/02/2000,user_1963358
MR,BORIS73466,32088062-Boris Road-Doris Town,UK,M,31-40,Family,Children,06:56:26,25/02/2000,user_1220222
MISS,DORIS82836,31760483-Boris Road-Doris Town,USA,F,51-70,Other,Adventure,19:09:28,25/02/2000,user_359477
MR,BORIS120605,22439712-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,16:29:41,25/02/2000,user_2907175
MISS,DORIS152471,99321003-Boris Road-Doris Town,USA,F,21-30,Other,Children,07:29:52,22/02/2000,user_615842
MR,BORIS144471,63995337-Boris Road-Doris Town,UK,M,71+,Other,Musical,23:38:48,18/02/2000,user_4432411
MISS,DORIS102905,14823977-Boris Road-Doris Town,UK,F,71+,Myself,Musical,04:44:47,25/02/2000,user_4150483
MRS,DORIS45043,88231364-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:41:11,23/02/2000,user_4653306
MR,BORIS1865,76382006-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,11:59:01,21/02/2000,user_1995056
MRS,DORIS7716,81195266-Boris Road-Doris Town,UK,F,31-40,Family,Children,04:07:02,27/02/2000,user_2409974
MR,BORIS114848,33911793-Boris Road-Doris Town,UK,M,31-40,Friends,Sci-Fi,04:05:41,26/02/2000,user_2827794
MISS,DORIS65397,11521467-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,21:59:52,25/02/2000,user_686690
MISS,DORIS98816,85003598-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Western,10:02:33,25/02/2000,user_4459355
MISS,DORIS142488,90004712-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,12:24:30,15/02/2000,user_848068
MISS,DORIS4597,98956922-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:50:11,25/02/2000,user_2252808
MR,BORIS115156,99886555-Boris Road-Doris Town,UK,M,21-30,Other,Horror,08:10:27,23/02/2000,user_3475580
MR,BORIS126767,25302353-Boris Road-Doris Town,USA,M,71+,Myself,Comedy,17:47:06,25/02/2000,user_3185361
MISS,DORIS109927,84434402-Boris Road-Doris Town,UK,F,71+,Friends,Children,11:59:24,20/02/2000,user_3566327
MISS,DORIS34872,53622071-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:37:31,22/02/2000,user_3140056
MR,BORIS13707,5057611-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Horror,00:55:02,20/02/2000,user_1471778
MISS,DORIS69208,57286219-Boris Road-Doris Town,USA,F,51-70,Myself,Horror,23:28:36,16/02/2000,user_2607324
MISS,DORIS25895,18870020-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Sci-Fi,16:03:09,21/02/2000,user_4933834
MRS,DORIS4808,73318610-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,08:29:41,26/02/2000,user_1292910
MISS,DORIS124439,70444971-Boris Road-Doris Town,USA,F,71+,Myself,Drama,13:13:46,21/02/2000,user_1915702
MR,BORIS8546,86963738-Boris Road-Doris Town,UK,M,51-70,Myself,Sci-Fi,15:06:12,20/02/2000,user_4051440
MR,BORIS120927,61701064-Boris Road-Doris Town,UK,M,31-40,Family,Children,07:51:05,23/02/2000,user_927429
MR,BORIS80018,14064714-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,12:38:06,23/02/2000,user_4600869
MISS,DORIS64530,5035967-Boris Road-Doris Town,USA,F,51-70,Other,Sci-Fi,19:48:10,22/02/2000,user_1838169
MRS,DORIS88081,37140228-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,16:36:44,21/02/2000,user_2205845
MRS,DORIS41626,58225204-Boris Road-Doris Town,UK,F,51-70,Other,Comedy,12:07:55,19/02/2000,user_2641547
MRS,DORIS118417,36286639-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,10:40:22,21/02/2000,user_607743
MRS,DORIS21872,49485005-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:20:06,22/02/2000,user_468335
MR,BORIS35232,3219487-Boris Road-Doris Town,UK,M,31-40,Myself,Horror,12:20:55,20/02/2000,user_1053093
MR,BORIS70124,8913987-Boris Road-Doris Town,USA,M,31-40,Myself,Sci-Fi,01:56:35,24/02/2000,user_1819314
MR,BORIS88979,99596303-Boris Road-Doris Town,USA,M,21-30,Myself,Western,14:08:20,27/02/2000,user_3791571
MR,BORIS118186,95931114-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Children,01:11:10,21/02/2000,user_625690
MISS,DORIS68106,10713692-Boris Road-Doris Town,USA,F,51-70,Myself,Children,11:40:46,25/02/2000,user_2659817
MR,BORIS43911,8540610-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,20:51:46,24/02/2000,user_2609483
MR,BORIS7286,83404346-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Sci-Fi,09:48:56,17/02/2000,user_3768162
MRS,DORIS107299,24690054-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Drama,13:35:32,17/02/2000,user_4731828
MRS,DORIS126648,22293924-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,07:35:35,25/02/2000,user_2511565
MR,BORIS55185,76406657-Boris Road-Doris Town,OuterMongolia,M,71+,Friends,Sci-Fi,14:57:06,26/02/2000,user_3686595
MISS,DORIS49385,97125207-Boris Road-Doris Town,OuterMongolia,F,71+,Other,Drama,16:20:54,27/02/2000,user_1422532
MISS,DORIS89486,89935030-Boris Road-Doris Town,UK,F,31-40,Myself,Adventure,16:29:57,18/02/2000,user_3269522
MISS,DORIS122713,98534728-Boris Road-Doris Town,USA,F,71+,Myself,Horror,18:47:06,24/02/2000,user_208725
MISS,DORIS9969,68892842-Boris Road-Doris Town,OuterMongolia,F,31-40,Myself,Adventure,00:54:28,17/02/2000,user_3649348
MISS,DORIS99148,45181367-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,17:51:53,27/02/2000,user_1711370
MISS,DORIS41173,18684450-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,04:14:30,24/02/2000,user_4067063
MR,BORIS120600,58369401-Boris Road-Doris Town,UK,M,31-40,Family,Children,01:07:36,25/02/2000,user_2599470
MRS,DORIS119030,62394577-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,14:04:08,26/02/2000,user_4640118
MRS,DORIS33406,61208619-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,07:41:14,19/02/2000,user_3478435
MR,BORIS119093,48946910-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,04:36:21,27/02/2000,user_4053305
MR,BORIS106904,96844518-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Drama,14:53:15,20/02/2000,user_2719856
MRS,DORIS51331,6082786-Boris Road-Doris Town,UK,F,31-40,Family,Children,10:45:40,27/02/2000,user_535056
MISS,DORIS74667,58122582-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,00:42:53,25/02/2000,user_173276
MRS,DORIS58265,57634711-Boris Road-Doris Town,OuterMongolia,F,31-40,Friends,Sci-Fi,00:41:40,24/02/2000,user_3141345
MR,BORIS28496,94860316-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,08:53:46,23/02/2000,user_391014
MR,BORIS75892,17405723-Boris Road-Doris Town,USA,M,51-70,Family,Musical,04:19:31,17/02/2000,user_110554
MR,BORIS18981,21362271-Boris Road-Doris Town,USA,M,71+,Other,Western,10:39:59,22/02/2000,user_578568
MR,BORIS94595,10188826-Boris Road-Doris Town,USA,M,31-40,Myself,Adventure,10:58:39,22/02/2000,user_4564590
MR,BORIS91889,32203532-Boris Road-Doris Town,USA,M,51-70,Myself,Children,13:58:34,27/02/2000,user_2563420
MR,BORIS155510,68190836-Boris Road-Doris Town,USA,M,31-40,Friends,Adventure,09:26:10,19/02/2000,user_3930592
MISS,DORIS145462,25066697-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Western,23:19:00,22/02/2000,user_648705
MR,BORIS71582,22408741-Boris Road-Doris Town,UK,M,31-40,Family,Children,15:46:02,26/02/2000,user_4909177
MR,BORIS76234,71094934-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,10:47:14,20/02/2000,user_2763218
MRS,DORIS97785,55624284-Boris Road-Doris Town,UK,F,31-40,Family,Children,16:44:18,27/02/2000,user_3146489
MISS,DORIS85457,20844556-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:36:37,19/02/2000,user_1141241
MISS,DORIS123020,45111553-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Sci-Fi,18:14:44,25/02/2000,user_2525804
MR,BORIS3950,22496427-Boris Road-Doris Town,USA,M,51-70,Family,Comedy,12:53:40,17/02/2000,user_1666900
MISS,DORIS75190,26410444-Boris Road-Doris Town,UK,F,31-40,Myself,Children,07:45:16,15/02/2000,user_2305909
MISS,DORIS109908,86474198-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Adventure,22:46:36,27/02/2000,user_3010334
MISS,DORIS64318,46660537-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:35:46,22/02/2000,user_1776782
MR,BORIS10861,83057752-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Horror,04:27:30,26/02/2000,user_109096
MR,BORIS5135,86055856-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,07:45:20,23/02/2000,user_3159680
MR,BORIS129430,99931420-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Comedy,08:22:51,27/02/2000,user_4730978
MISS,DORIS66977,49190764-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,10:53:41,16/02/2000,user_2723249
MR,BORIS99925,23895880-Boris Road-Doris Town,UK,M,51-70,Myself,Adventure,20:10:35,22/02/2000,user_4588212
MR,BORIS28915,12320722-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,04:13:30,25/02/2000,user_3699528
MR,BORIS73351,51634183-Boris Road-Doris Town,USA,M,71+,Friends,Musical,05:45:51,24/02/2000,user_2990849
MRS,DORIS152993,99317300-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,18:56:42,26/02/2000,user_3026742
MRS,DORIS74081,84105046-Boris Road-Doris Town,UK,F,71+,Other,Musical,13:37:41,18/02/2000,user_42411
MRS,DORIS122165,14664563-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,21:41:22,23/02/2000,user_160013
MISS,DORIS85181,50779472-Boris Road-Doris Town,UK,F,71+,Family,Drama,14:40:24,26/02/2000,user_2303132
MR,BORIS58278,88487038-Boris Road-Doris Town,USA,M,31-40,Family,Western,00:21:06,22/02/2000,user_1049094
MR,BORIS22427,77780806-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,21:19:56,19/02/2000,user_2822530
MRS,DORIS132845,16298619-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,13:19:25,27/02/2000,user_4073434
MR,BORIS88833,51693468-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,04:19:27,25/02/2000,user_360921
MR,BORIS113783,68182873-Boris Road-Doris Town,UK,M,51-70,Myself,Musical,22:09:12,20/02/2000,user_3258832
MRS,DORIS84351,56249358-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,19:13:20,25/02/2000,user_2076638
MR,BORIS146200,1072599-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Drama,22:11:30,26/02/2000,user_3679036
MISS,DORIS58498,19399964-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Drama,14:13:09,21/02/2000,user_2433438
MR,BORIS50193,17460821-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Western,12:00:50,23/02/2000,user_982853
MISS,DORIS42878,75075578-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,06:57:40,26/02/2000,user_4378392
MR,BORIS91729,88775902-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Drama,11:33:38,19/02/2000,user_1687222
MRS,DORIS42751,3165084-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Western,00:59:53,24/02/2000,user_2626169
MISS,DORIS54657,90525556-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Horror,00:10:49,21/02/2000,user_4097368
MRS,DORIS49058,503598-Boris Road-Doris Town,USA,F,31-40,Myself,Adventure,02:00:19,22/02/2000,user_4743641
MISS,DORIS104650,58082608-Boris Road-Doris Town,UK,F,31-40,Friends,Horror,13:47:01,21/02/2000,user_4854223
MRS,DORIS36930,39967641-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:14:55,19/02/2000,user_2343866
MR,BORIS78578,64997419-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,20:15:11,21/02/2000,user_3997032
MISS,DORIS41290,20340063-Boris Road-Doris Town,UK,F,71+,Friends,Musical,09:18:31,18/02/2000,user_594742
MR,BORIS120292,31167751-Boris Road-Doris Town,USA,M,31-40,Family,Comedy,21:18:10,21/02/2000,user_3414721
MRS,DORIS81683,74434283-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,05:16:13,19/02/2000,user_1548657
MR,BORIS63914,16001970-Boris Road-Doris Town,USA,M,31-40,Other,Horror,14:24:59,16/02/2000,user_4009234
MR,BORIS122413,28210063-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Musical,16:45:29,26/02/2000,user_3419019
MR,BORIS68737,19839387-Boris Road-Doris Town,UK,M,31-40,Friends,Drama,16:31:40,26/02/2000,user_2882886
MISS,DORIS137250,7901355-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,06:25:33,27/02/2000,user_4351572
MR,BORIS141112,80952940-Boris Road-Doris Town,UK,M,21-30,Myself,Drama,21:47:41,18/02/2000,user_1405888
MR,BORIS51918,31744951-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,01:15:15,25/02/2000,user_1553220
MRS,DORIS88398,48120824-Boris Road-Doris Town,UK,F,31-40,Family,Children,15:36:00,16/02/2000,user_4158763
MR,BORIS21954,475686-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,14:22:07,21/02/2000,user_1867126
MR,BORIS49114,9647579-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Horror,07:39:09,25/02/2000,user_2640597
MR,BORIS101307,29792891-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,02:13:33,20/02/2000,user_1339038
MR,BORIS35800,43841020-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Western,12:18:44,23/02/2000,user_1233167
MRS,DORIS129981,86568541-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,19:24:33,22/02/2000,user_3377869
MISS,DORIS26127,551324-Boris Road-Doris Town,UK,F,51-70,Other,Sci-Fi,02:10:10,26/02/2000,user_310565
MISS,DORIS102697,74912063-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Children,09:18:29,25/02/2000,user_316906
MRS,DORIS32506,43347092-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,16:39:06,21/02/2000,user_1095959
MR,BORIS19881,51478649-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Adventure,11:14:42,22/02/2000,user_4320015
MISS,DORIS23609,47940991-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,10:10:02,26/02/2000,user_1276455
MR,BORIS122091,77437371-Boris Road-Doris Town,UK,M,31-40,Friends,Horror,06:26:03,20/02/2000,user_4119068
MR,BORIS10124,86613465-Boris Road-Doris Town,UK,M,31-40,Other,Musical,19:59:35,25/02/2000,user_4386497
MR,BORIS93328,17580109-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Children,12:35:26,20/02/2000,user_4354603
MISS,DORIS108429,28022815-Boris Road-Doris Town,UK,F,31-40,Family,Children,17:31:19,21/02/2000,user_222947
MR,BORIS143274,72324152-Boris Road-Doris Town,UK,M,71+,Other,Children,21:49:39,27/02/2000,user_892093
MRS,DORIS103268,54700033-Boris Road-Doris Town,UK,F,31-40,Family,Children,07:06:00,25/02/2000,user_3561473
MR,BORIS2299,99253337-Boris Road-Doris Town,UK,M,71+,Friends,Musical,20:19:24,26/02/2000,user_2123866
